0.0,-1.0,0.0,0.0,0.0,0.0
0.0001154220047932352,-0.9993586881745247,-8.932769741594897e-05,-0.0005477775142728865,-0.00023000256860099982,-4.206613786474893e-06
0.0003462384292091175,-0.9980755877917371,-0.0002682193962136051,-0.0016435714182770514,-0.0006898153295613986,-1.2549072211301144e-05
0.0006923171165615169,-0.9961498117674428,-0.0005371312913755387,-0.003287782840287677,-0.001378989458729176,-2.486269545855858e-05
0.0011534183032484032,-0.9935800660904821,-0.0008967374308527724,-0.005480973418131132,-0.00229681990131123,-4.0889929933058124e-05
0.0017291899647357291,-0.9903646550582343,-0.0013479265301702893,-0.008223862819858388,-0.003442345716513643,-6.0282012999109754e-05
0.002419161565203005,-0.9865014882972898,-0.001891797615956579,-0.011517325597079242,-0.004814350561240898,-8.260126796339297e-05
0.003222736242462219,-0.9819880895337475,-0.002529654467710497,-0.015362387464648328,-0.006411363328074566,-0.00010732403185705679
0.0041391814697601505,-0.9768216070660899,-0.003262998820918946,-0.019760221125543695,-0.008231658955802846,-0.0001338442180997034
0.0051676182468395355,-0.9709988258810273,-0.0040935222893746315,-0.024712141785057196,-0.01027325943323331,-0.00016147751486375074
0.006307008884223704,-0.9645161813390029,-0.005023096960376751,-0.03021960252371844,-0.01253393501880051,-0.00018946621775382022
0.007556143457103532,-0.9573697743411879,-0.006053764613570419,-0.03628418972353456,-0.015011205699507004,-0.000216984692137745
0.008913625018381856,-0.9495553878738363,-0.007187724512609088,-0.04290761876691339,-0.017702342912967243,-0.00024314545599666562
0.01037785367423417,-0.9410685048089538,-0.008427319718693729,-0.05009173025174195,-0.020604371555747587,-0.0002670058684070521
0.011947009639762645,-0.9319043268226134,-0.009775021876403972,-0.057838486989137045,-0.023714072299841266,-0.00028757540166075385
0.013619035406658929,-0.9220577942742603,-0.011233414425101212,-0.06614997207191947,-0.02702798423705831,-0.0003038234665372648
0.015391617168872402,-0.9115236068724171,-0.012805174193521562,-0.07502838832137121,-0.030542407868473564,-0.0003146877503717696
0.017262165665647495,-0.9002962449348714,-0.014493051340913705,-0.08447605943674352,-0.03425340845304398,-0.0003190830163650275
0.01922779661341556,-0.8883699910352885,-0.016299847615096476,-0.09449543318567749,-0.03815681972632316,-0.00031591030015939195
0.02128531090831157,-0.8757389518139215,-0.01822839290595784,-0.10508908698353782,-0.0422482479971735,-0.000304066426217178
0.023431174788896322,-0.8623970797183912,-0.020281520082001823,-0.11625973621500582,-0.04652307662787282,-0.0002824537521996446
0.025661500153340337,-0.8483381944320846,-0.022462038107361262,-0.12801024565151176,-0.05097647090145996,-0.0002499900346334806
0.027972025226208768,-0.8335560037432683,-0.024772703447009922,-0.1403436443126464,-0.05560338328004063,-0.00020561829400242892
0.030358095766453666,-0.8180441236081312,-0.027216189778511903,-0.1532631441080971,-0.060398559059598844,-0.00014831654240589424
0.032814646999713246,-0.8017960971661673,-0.029795056039348802,-0.16677216257853408,-0.06535654243117445,-7.710722252496512e-05
0.03533618644408094,-0.7848054124769356,-0.032511712849520306,-0.18087435002899657,-0.07047168296562477,8.933806689398078e-06
0.037916777778817246,-0.7670655187634198,-0.03536838735964368,-0.1955736213166253,-0.07573814255012758,0.00011066891393124971
0.04055002587987545,-0.7485698409688977,-0.03836708658518933,-0.21087419251615958,-0.08114990281960612,0.00022889115501294926
0.043229063114627236,-0.7293117924610639,-0.041509559297895196,-0.22678062264175283,-0.08670077314581173,0.0003643177408499832
0.04594653695103873,-0.7092847857485274,-0.044797256556029924,-0.24329786055282787,-0.09238439927125229,0.0005175847107725505
0.048694598894204404,-0.6884822411098531,-0.048231290966375434,-0.2604312971155285,-0.09819427270477245,0.0006892430082382252
0.051464894716244755,-0.6668975930728999,-0.051812394783047604,-0.27818682263061356,-0.1041237410305326,0.00087975615226078
0.054248555894950014,-0.644524294720971,-0.05554087696215775,-0.29657088947428134,-0.11016601932242695,0.0010894996897430407
0.057036192123205286,-0.6213558198407203,-0.05941657930752236,-0.3155905798313803,-0.11631420290153861,0.0013187626011325036
0.05981788469628322,-0.5973856629631975,-0.0634388318619096,-0.33525367833176806,-0.122561281724835,0.0015677508142146882
0.06258318052873892,-0.5726073373821899,-0.06760640772146143,-0.3555687493312131,-0.12890015674863894,0.0018365929583096401
0.06532108649811748,-0.5470143712614786,-0.07191747747873917,-0.3765452185091326,-0.13532365867005341,0.0021253484636063243
0.0680200637601991,-0.5206003019632218,-0.07636956353305083,-0.39819345838746284,-0.14182456951298547,0.0024340180778869487
0.07066802163120935,-0.4933586687420655,-0.08095949454597588,-0.4205248773087771,-0.1483956475921754,0.0027625568355346
0.0732523105873682,-0.46528300395263955,-0.08568336036580776,-0.4435520113479688,-0.1550296564581415,0.0031108894715836406
0.0757597138922817,-0.43636682291106005,-0.09053646779728504,-0.46728861857082094,-0.161719398497648,0.0034789282267615766
0.07817643732882144,-0.4066036125334751,-0.09551329765252785,-0.4917497749948624,-0.16845775393766807,0.0038665929380500203
0.08048809648502792,-0.375986818846561,-0.10060746358526806,-0.5169519715532358,-0.17523772607534502,0.004273833253263778
0.08267970102391053,-0.3445098334266187,-0.10581167328261785,-0.5429132113109593,-0.1820524936316779,0.004700652747418748
0.08473563535554057,-0.3121659787764486,-0.1111176926656553,-0.5696531061350348,-0.18889547120210992,0.005147134653014055
0.08663963512744031,-0.27894849259395643,-0.1165163138303578,-0.5971929719754687,-0.1957603788523793,0.005613468845424152
0.08837475895717906,-0.24485051082553527,-0.12199732754153057,-0.6255559218736749,-0.20264132198232185,0.006099979647845575
0.08992335485103024,-0.20986504933349664,-0.12754950117114763,-0.654766955778406,-0.2095328826530386,0.0066071539369565975
0.09126702078704754,-0.1739849839439227,-0.1331605630446444,-0.6848530462180383,-0.21643022364291492,0.007135668939741055
0.09238655899362715,-0.13720302858420638,-0.1388171942184809,-0.7158432188528524,-0.22332920656392732,0.007686419012773711
0.09326192353073325,-0.09951171117473974,-0.14450502875226343,-0.7477686269134065,-0.2302265254293875,0.008260540586554217
0.0938721608877644,-0.060903346915322794,-0.1502086635491149,-0.7806626185231309,-0.23711985711476252,0.008859434338121084
0.09419534345961382,-0.02137000861539804,-0.1559116788061624,-0.8145607959071299,-0.24400803019029266,0.009484783524269281
0.09420849596459782,0.01909650622642576,-0.16159667002662714,-0.8495010655072688,-0.25089121362202754,0.010138567264755888
0.09388751514320248,0.0605047117632184,-0.16724529237512464,-0.8855236780580581,-0.2577711268287421,0.010823067410212333
0.09320708344993989,0.10286347350938979,-0.1728383178818151,-0.9226712577297629,-0.26465127253536197,0.01154086746468482
0.09214057795508793,0.14618205101275963,-0.1783557055855614,-0.9609888195134653,-0.2715371937648438,0.01229484186138784
0.09065997635228372,0.19047014254423938,-0.1837766841097906,-1.0005237741022714,-0.27843675614111363,0.013088133718924715
0.08873576287877592,0.23573793007211985,-0.1890798453367394,-1.0413259196010987,-0.2853604564108432,0.013924119044682064
0.08633683817129087,0.2819961216625517,-0.19424324672582427,-1.083447419450482,-0.2923217576988604,0.01480635521901377
